Date,open,high,low,close,adjusted_close,volume
2023-03-01,3279.1364,3315.1604,3272.0351,3312.3478,3312.3478,31839870400
2023-03-02,3308.0113,3320.7441,3306.4554,3310.6536,3310.6536,32852001600
2023-03-03,3314.7727,3330.6046,3302.6231,3328.3927,3328.3927,34399691900
2023-03-06,3332.0235,3333.0619,3308.7255,3322.0259,3322.0259,34053044600
2023-03-07,3320.211,3342.8585,3284.4099,3285.0988,3285.0988,38995795600
2023-03-08,3271.8798,3283.2479,3263.6927,3283.2479,3283.2479,26044354700
2023-03-09,3285.9427,3289.06,3259.9999,3276.0937,3276.0937,26402185900
2023-03-10,3255.5121,3262.147,3229.4959,3230.0766,3230.0766,28113541000
2023-03-13,3228.1239,3268.6955,3228.1239,3268.6955,3268.6955,29492808700
2023-03-14,3261.9219,3262.0025,3216.9927,3245.3123,3245.3123,31990603300
2023-03-15,3261.0284,3273.1232,3256.8566,3263.3148,3263.3148,30516879800
2023-03-16,3244.4699,3257.433,3224.7223,3226.8912,3226.8912,32738963200
2023-03-17,3245.2604,3279.9228,3240.157,3250.546,3250.546,34300102200
2023-03-20,3253.9302,3267.9931,3231.6459,3234.9103,3234.9103,39251739100
2023-03-21,3240.8388,3255.9997,3237.8934,3255.6505,3255.6505,30181077900
2023-03-22,3263.4129,3279.3938,3255.7394,3265.7475,3265.7475,29084046200
2023-03-23,3258.7791,3286.6491,3252.9917,3286.6491,3286.6491,30611839300
2023-03-24,3282.739,3282.739,3260.8444,3265.6537,3265.6537,32451333700
2023-03-27,3261.8235,3261.8235,3229.7037,3251.3971,3251.3971,33786120600
2023-03-28,3256.6023,3264.0978,3241.7368,3245.376,3245.376,29568266000
2023-03-29,3253.6212,3254.5564,3229.5848,3240.0568,3240.0568,29690050800
2023-03-30,3243.0683,3263.7379,3220.9846,3261.2485,3261.2485,29989829500
2023-03-31,3263.4061,3278.4231,3260.0396,3272.8602,3272.8602,28361374600
2023-04-03,3277.34,3299.7321,3276.4158,3296.396,3296.396,35767677500
2023-04-04,3297.183,3312.5615,3290.9925,3312.5578,3312.5578,38587161700
2023-04-06,3302.751,3314.5262,3296.055,3312.628,3312.628,32715542400
